trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1505,False,"{'a': 0.55, 'e': 0.04924181999197288}",20,6,26.20751824323843,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1506,False,"{'a': 0.55, 'e': 0.049143336351988934}",25,13,21.27416027985771,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1507,False,"{'a': 0.55, 'e': 0.049045049679284955}",25,15,-34.64721263378494,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
1508,False,"{'a': 0.55, 'e': 0.04894695957992638}",30,12,34.28530496535051,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1509,False,"{'a': 0.55, 'e': 0.04884906566076653}",20,10,19.51113478165875,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1510,False,"{'a': 0.55, 'e': 0.048751367529445}",25,13,23.795091153397337,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1511,False,"{'a': 0.55, 'e': 0.04865386479438611}",25,11,16.887283156135474,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1512,False,"{'a': 0.55, 'e': 0.048556557064797334}",35,10,33.76748088697213,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",1
1513,False,"{'a': 0.55, 'e': 0.048459443950667744}",20,15,9.925793512453989,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1514,False,"{'a': 0.55, 'e': 0.04836252506276641}",30,21,18.160066538496576,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1515,False,"{'a': 0.55, 'e': 0.04826580001264087}",20,5,21.53634057258693,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1516,False,"{'a': 0.55, 'e': 0.04816926841261559}",25,18,13.164721065758052,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1517,False,"{'a': 0.55, 'e': 0.04807292987579036}",20,13,10.732775322627246,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1518,False,"{'a': 0.55, 'e': 0.047976784016038776}",20,2,15.65616848551615,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1519,False,"{'a': 0.55, 'e': 0.0478808304480067}",20,13,12.332811655318668,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1520,False,"{'a': 0.55, 'e': 0.04778506878711069}",20,10,22.48850480748719,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1521,False,"{'a': 0.55, 'e': 0.04768949864953646}",30,11,22.42459583666082,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1522,False,"{'a': 0.55, 'e': 0.04759411965223739}",25,9,30.834485848118128,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1523,False,"{'a': 0.55, 'e': 0.04749893141293292}",20,4,28.414160992984648,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1524,False,"{'a': 0.55, 'e': 0.04740393355010705}",20,0,34.07323142697199,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1525,False,"{'a': 0.55, 'e': 0.04730912568300684}",20,9,18.27522188807444,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1526,False,"{'a': 0.55, 'e': 0.04721450743164082}",20,12,17.63253976415951,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1527,False,"{'a': 0.55, 'e': 0.047120078416777546}",25,16,18.131857498289023,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1528,False,"{'a': 0.55, 'e': 0.04702583825994399}",20,11,2.5058039314785487,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1529,False,"{'a': 0.55, 'e': 0.0469317865834241}",20,12,16.80574841158906,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1530,False,"{'a': 0.55, 'e': 0.04683792301025725}",25,10,25.878081824859496,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1531,False,"{'a': 0.55, 'e': 0.04674424716423674}",25,15,18.783075265937704,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1532,False,"{'a': 0.55, 'e': 0.04665075866990826}",20,9,19.825274246557242,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1533,False,"{'a': 0.55, 'e': 0.04655745715256845}",25,20,11.757875256291733,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1534,False,"{'a': 0.55, 'e': 0.04646434223826331}",30,11,33.981299649857405,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1535,False,"{'a': 0.55, 'e': 0.04637141355378678}",25,7,23.030668285676033,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1536,False,"{'a': 0.55, 'e': 0.04627867072667921}",25,12,21.095967868518418,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1537,False,"{'a': 0.55, 'e': 0.04618611338522585}",20,11,15.449038866107227,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1538,False,"{'a': 0.55, 'e': 0.0460937411584554}",30,11,28.989468169731282,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1539,False,"{'a': 0.55, 'e': 0.046001553676138486}",20,12,-8.199623628333901,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1540,False,"{'a': 0.55, 'e': 0.04590955056878621}",20,9,19.327628052153372,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1541,False,"{'a': 0.55, 'e': 0.045817731467648636}",25,14,19.49152287473438,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1542,False,"{'a': 0.55, 'e': 0.04572609600471334}",25,11,24.671462642357664,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1543,False,"{'a': 0.55, 'e': 0.045634643812703914}",30,3,45.97032096794425,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1544,False,"{'a': 0.55, 'e': 0.045543374525078506}",35,24,21.802688687066112,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1545,False,"{'a': 0.55, 'e': 0.04545228777602835}",20,9,22.477954731739814,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1546,False,"{'a': 0.55, 'e': 0.04536138320047629}",20,6,22.401507097576346,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1547,False,"{'a': 0.55, 'e': 0.04527066043407534}",25,11,26.543320037059406,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1548,False,"{'a': 0.55, 'e': 0.04518011911320719}",30,13,25.458660436926507,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1549,False,"{'a': 0.55, 'e': 0.045089758874980776}",25,19,13.504976719871161,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1550,False,"{'a': 0.55, 'e': 0.04499957935723081}",25,13,14.999512694791463,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1551,False,"{'a': 0.55, 'e': 0.044909580198516354}",20,10,-24.846058330198822,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1552,False,"{'a': 0.55, 'e': 0.04481976103811932}",25,17,14.578665955784585,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1553,False,"{'a': 0.55, 'e': 0.04473012151604308}",30,2,44.15578661816126,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
1554,False,"{'a': 0.55, 'e': 0.044640661273010994}",20,9,19.13103037037143,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1555,False,"{'a': 0.55, 'e': 0.04455137995046497}",30,0,42.559809276413134,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
1556,False,"{'a': 0.55, 'e': 0.044462277190564045}",25,15,21.69195166470331,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1557,False,"{'a': 0.55, 'e': 0.04437335263618292}",25,13,22.35745743183395,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1558,False,"{'a': 0.55, 'e': 0.04428460593091055}",30,22,14.278607360945356,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1559,False,"{'a': 0.55, 'e': 0.044196036719048724}",30,8,36.70569900559316,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1560,False,"{'a': 0.55, 'e': 0.04410764464561063}",35,20,28.85904117112848,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1561,False,"{'a': 0.55, 'e': 0.04401942935631941}",25,18,15.353243211109037,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1562,False,"{'a': 0.55, 'e': 0.04393139049760677}",30,24,9.948734969565294,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1563,False,"{'a': 0.55, 'e': 0.043843527716611555}",25,7,25.88210767171317,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1564,False,"{'a': 0.55, 'e': 0.04375584066117833}",25,15,21.001457257274648,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1565,False,"{'a': 0.55, 'e': 0.04366832897985597}",25,14,20.287481512625597,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1566,False,"{'a': 0.55, 'e': 0.043580992321896266}",30,3,39.548707104732884,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1567,False,"{'a': 0.55, 'e': 0.04349383033725247}",25,16,19.9960220256391,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1568,False,"{'a': 0.55, 'e': 0.04340684267657797}",25,17,-5.04817891855607,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1569,False,"{'a': 0.55, 'e': 0.04332002899122481}",20,0,29.775394336643192,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1570,False,"{'a': 0.55, 'e': 0.04323338893324236}",25,7,34.34109456463125,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1571,False,"{'a': 0.55, 'e': 0.043146922155375876}",25,17,14.009095072305996,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1572,False,"{'a': 0.55, 'e': 0.04306062831106512}",25,7,34.73207808355437,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1573,False,"{'a': 0.55, 'e': 0.042974507054442994}",20,10,20.26132738044813,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1574,False,"{'a': 0.55, 'e': 0.042888558040334104}",20,13,12.722799635036033,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1575,False,"{'a': 0.55, 'e': 0.042802780924253436}",20,13,16.123220205476038,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1576,False,"{'a': 0.55, 'e': 0.04271717536240493}",30,14,29.444060977885094,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1577,False,"{'a': 0.55, 'e': 0.04263174101168012}",20,5,25.003740573196055,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1578,False,"{'a': 0.55, 'e': 0.04254647752965676}",20,11,16.41400500364522,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1579,False,"{'a': 0.55, 'e': 0.04246138457459745}",35,16,21.480896485030183,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1580,False,"{'a': 0.55, 'e': 0.042376461805448254}",25,0,32.233571716780375,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1581,False,"{'a': 0.55, 'e': 0.04229170888183736}",20,9,19.32484047888814,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1582,False,"{'a': 0.55, 'e': 0.04220712546407368}",30,15,27.075083490099743,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1583,False,"{'a': 0.55, 'e': 0.042122711213145536}",25,7,23.263440313142564,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1584,False,"{'a': 0.55, 'e': 0.042038465790719244}",25,11,21.223141289424266,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1585,False,"{'a': 0.55, 'e': 0.041954388859137805}",25,16,17.051758063376237,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1586,False,"{'a': 0.55, 'e': 0.04187048008141953}",25,10,25.90881627547397,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1587,False,"{'a': 0.55, 'e': 0.04178673912125669}",30,13,26.05013020790326,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1588,False,"{'a': 0.55, 'e': 0.04170316564301418}",20,3,27.32567374331391,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1589,False,"{'a': 0.55, 'e': 0.04161975931172815}",30,10,35.97689671295121,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1590,False,"{'a': 0.55, 'e': 0.041536519793104694}",30,11,8.54285598980664,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
1591,False,"{'a': 0.55, 'e': 0.04145344675351848}",20,6,26.660501436618368,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1592,False,"{'a': 0.55, 'e': 0.04137053986001145}",20,11,17.823410184687987,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1593,False,"{'a': 0.55, 'e': 0.04128779878029142}",20,15,10.367079778909165,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1594,False,"{'a': 0.55, 'e': 0.04120522318273084}",25,2,37.973651153134604,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1595,False,"{'a': 0.55, 'e': 0.04112281273636537}",20,10,19.43247311467824,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1596,False,"{'a': 0.55, 'e': 0.04104056711089265}",25,11,27.543175808999237,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1597,False,"{'a': 0.55, 'e': 0.04095848597667086}",20,14,12.518509540182121,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1598,False,"{'a': 0.55, 'e': 0.04087656900471752}",35,20,23.496411868236,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1599,False,"{'a': 0.55, 'e': 0.040794815866708085}",30,17,21.10987021494266,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1600,False,"{'a': 0.55, 'e': 0.04071322623497467}",25,19,10.477980543441747,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1601,False,"{'a': 0.55, 'e': 0.04063179978250472}",25,11,24.96449453828955,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1602,False,"{'a': 0.55, 'e': 0.04055053618293971}",25,19,12.230458256735481,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1603,False,"{'a': 0.55, 'e': 0.04046943511057383}",25,20,10.568843350790182,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1604,False,"{'a': 0.55, 'e': 0.04038849624035268}",30,18,26.505833120700533,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1605,False,"{'a': 0.55, 'e': 0.04030771924787198}",25,9,29.3138778140699,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1606,False,"{'a': 0.55, 'e': 0.04022710380937623}",25,14,21.83429915192198,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1607,False,"{'a': 0.55, 'e': 0.04014664960175748}",20,13,10.134076883947099,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1608,False,"{'a': 0.55, 'e': 0.040066356302553965}",25,13,24.514627516121955,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1609,False,"{'a': 0.55, 'e': 0.039986223589948855}",20,12,9.053909861089242,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1610,False,"{'a': 0.55, 'e': 0.03990625114276896}",20,13,10.981518141178965,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1611,False,"{'a': 0.55, 'e': 0.03982643864048342}",20,14,11.843058818455775,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1612,False,"{'a': 0.55, 'e': 0.03974678576320245}",20,11,17.30810141339537,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1613,False,"{'a': 0.55, 'e': 0.03966729219167605}",20,6,22.196831286809477,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1614,False,"{'a': 0.55, 'e': 0.039587957607292695}",20,16,8.985718210689035,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1615,False,"{'a': 0.55, 'e': 0.03950878169207811}",20,10,19.53384033822978,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1616,False,"{'a': 0.55, 'e': 0.03942976412869396}",25,20,7.793283707414933,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1617,False,"{'a': 0.55, 'e': 0.03935090460043657}",20,10,20.215188031226266,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1618,False,"{'a': 0.55, 'e': 0.039272202791235694}",20,6,15.437545620146775,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1619,False,"{'a': 0.55, 'e': 0.039193658385653224}",25,12,26.786380814932645,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1620,False,"{'a': 0.55, 'e': 0.039115271068881914}",25,15,18.237064412512865,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1621,False,"{'a': 0.55, 'e': 0.03903704052674415}",30,19,21.366216712032923,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1622,False,"{'a': 0.55, 'e': 0.03895896644569066}",20,11,16.882084464375033,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1623,False,"{'a': 0.55, 'e': 0.038881048512799284}",30,8,39.25091157864706,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1624,False,"{'a': 0.55, 'e': 0.038803286415773686}",30,15,23.824256559158165,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1625,False,"{'a': 0.55, 'e': 0.03872567984294214}",20,14,12.140954263413455,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1626,False,"{'a': 0.55, 'e': 0.038648228483256254}",20,10,16.678375688840887,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1627,False,"{'a': 0.55, 'e': 0.038570932026289736}",20,10,9.829570157561431,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1628,False,"{'a': 0.55, 'e': 0.03849379016223716}",20,6,-39.17786325602921,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
1629,False,"{'a': 0.55, 'e': 0.038416802581912685}",20,16,10.244138268020219,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1630,False,"{'a': 0.55, 'e': 0.03833996897674886}",30,12,31.341989978359376,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1631,False,"{'a': 0.55, 'e': 0.03826328903879536}",20,10,11.207201435302093,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1632,False,"{'a': 0.55, 'e': 0.03818676246071777}",25,14,11.767419337662817,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1633,False,"{'a': 0.55, 'e': 0.03811038893579634}",20,12,14.503098197849436,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1634,False,"{'a': 0.55, 'e': 0.03803416815792474}",20,8,-0.8059262483021372,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1635,False,"{'a': 0.55, 'e': 0.037958099821608894}",20,0,-6.78131200216735,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1636,False,"{'a': 0.55, 'e': 0.03788218362196567}",30,15,22.31993140678942,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1637,False,"{'a': 0.55, 'e': 0.037806419254721745}",30,20,20.49971295622189,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1638,False,"{'a': 0.55, 'e': 0.0377308064162123}",20,9,7.039453045979639,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1639,False,"{'a': 0.55, 'e': 0.03765534480337988}",20,13,12.502633594771334,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1640,False,"{'a': 0.55, 'e': 0.037580034113773114}",20,1,28.44926994543732,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1641,False,"{'a': 0.55, 'e': 0.03750487404554557}",25,17,11.30113452387385,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1642,False,"{'a': 0.55, 'e': 0.03742986429745448}",30,17,12.421575899722718,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1643,False,"{'a': 0.55, 'e': 0.03735500456885957}",20,11,18.742825427367602,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1644,False,"{'a': 0.55, 'e': 0.03728029455972185}",30,15,15.77799803038106,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1645,False,"{'a': 0.55, 'e': 0.03720573397060241}",25,8,27.927584258916657,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1646,False,"{'a': 0.55, 'e': 0.0371313225026612}",20,15,8.544774870998324,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1647,False,"{'a': 0.55, 'e': 0.03705705985765588}",25,18,15.083287718958845,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1648,False,"{'a': 0.55, 'e': 0.036982945737940566}",25,7,31.94239994959462,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1649,False,"{'a': 0.55, 'e': 0.036908979846464685}",20,9,19.910346456718017,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1650,False,"{'a': 0.55, 'e': 0.03683516188677176}",25,4,20.419807546430757,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
1651,False,"{'a': 0.55, 'e': 0.03676149156299821}",20,14,11.590629948531616,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1652,False,"{'a': 0.55, 'e': 0.036687968579872214}",30,19,17.697025520594085,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1653,False,"{'a': 0.55, 'e': 0.036614592642712475}",25,9,26.45753585024341,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1654,False,"{'a': 0.55, 'e': 0.03654136345742705}",25,7,32.414373873205506,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1655,False,"{'a': 0.55, 'e': 0.03646828073051219}",35,23,21.56852331222752,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1656,False,"{'a': 0.55, 'e': 0.03639534416905117}",25,10,23.487823018491156,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1657,False,"{'a': 0.55, 'e': 0.03632255348071307}",30,19,20.129525105443754,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1658,False,"{'a': 0.55, 'e': 0.03624990837375164}",25,15,17.18603651019129,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1659,False,"{'a': 0.55, 'e': 0.03617740855700414}",20,12,15.500261154827916,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1660,False,"{'a': 0.55, 'e': 0.036105053739890126}",35,19,30.74903551144807,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1661,False,"{'a': 0.55, 'e': 0.03603284363241035}",20,10,19.96202795983117,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1662,False,"{'a': 0.55, 'e': 0.03596077794514553}",25,11,26.17181912396339,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1663,False,"{'a': 0.55, 'e': 0.035888856389255236}",20,9,19.119868546230503,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1664,False,"{'a': 0.55, 'e': 0.035817078676476724}",25,13,23.7059011134735,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1665,False,"{'a': 0.55, 'e': 0.03574544451912377}",30,16,26.281965275574102,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1666,False,"{'a': 0.55, 'e': 0.03567395363008553}",20,10,20.383406174150128,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1667,False,"{'a': 0.55, 'e': 0.03560260572282535}",20,8,26.732380669179065,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1668,False,"{'a': 0.55, 'e': 0.0355314005113797}",20,12,16.24608038314054,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1669,False,"{'a': 0.55, 'e': 0.03546033771035694}",20,0,32.15852196071742,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1670,False,"{'a': 0.55, 'e': 0.03538941703493623}",20,16,9.261579440038815,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1671,False,"{'a': 0.55, 'e': 0.03531863820086636}",20,13,10.105704427092597,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1672,False,"{'a': 0.55, 'e': 0.035248000924464624}",30,13,31.9516875811535,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1673,False,"{'a': 0.55, 'e': 0.0351775049226157}",25,13,26.487910255665195,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1674,False,"{'a': 0.55, 'e': 0.03510714991277046}",35,18,28.187685300934305,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1675,False,"{'a': 0.55, 'e': 0.03503693561294492}",20,14,12.01044694452769,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1676,False,"{'a': 0.55, 'e': 0.034966861741719035}",25,16,14.695925117991877,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1677,False,"{'a': 0.55, 'e': 0.034896928018235594}",25,18,15.29301299858262,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1678,False,"{'a': 0.55, 'e': 0.034827134162199125}",20,13,12.430027227579515,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1679,False,"{'a': 0.55, 'e': 0.034757479893874725}",25,19,10.224692973238998,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1680,False,"{'a': 0.55, 'e': 0.034687964934086976}",20,13,12.32120729319854,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1681,False,"{'a': 0.55, 'e': 0.034618589004218804}",35,22,23.481116947307584,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1682,False,"{'a': 0.55, 'e': 0.03454935182621036}",25,19,12.229323939702596,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1683,False,"{'a': 0.55, 'e': 0.034480253122557945}",20,5,23.379524595346627,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1684,False,"{'a': 0.55, 'e': 0.03441129261631282}",20,4,26.154497632378256,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1685,False,"{'a': 0.55, 'e': 0.0343424700310802}",35,19,16.23664051163597,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1686,False,"{'a': 0.55, 'e': 0.03427378509101804}",20,0,30.57371783927241,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1687,False,"{'a': 0.55, 'e': 0.034205237520836006}",20,8,17.207850435445078,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
